>>>>>Epoch 10000
20-06-10 14:15:25.229 : Image:207 || RMSE:2.6932 || PSNR:39.5255 || SSIM:0.9851
20-06-10 14:15:25.303 : Image:208 || RMSE:2.3839 || PSNR:40.5850 || SSIM:0.9820
20-06-10 14:15:25.377 : Image:209 || RMSE:1.8155 || PSNR:42.9510 || SSIM:0.9856
20-06-10 14:15:25.455 : Image:210 || RMSE:2.4021 || PSNR:40.5191 || SSIM:0.9830
20-06-10 14:15:25.530 : Image:211 || RMSE:2.8348 || PSNR:39.0802 || SSIM:0.9843
20-06-10 14:15:25.605 : Image:212 || RMSE:2.4652 || PSNR:40.2936 || SSIM:0.9802
20-06-10 14:15:25.679 : Image:213 || RMSE:2.8958 || PSNR:38.8953 || SSIM:0.9790
20-06-10 14:15:25.754 : Image:214 || RMSE:2.4868 || PSNR:40.2180 || SSIM:0.9813
20-06-10 14:15:25.829 : Image:215 || RMSE:2.7663 || PSNR:39.2927 || SSIM:0.9838
20-06-10 14:15:25.903 : Image:216 || RMSE:3.0600 || PSNR:38.4164 || SSIM:0.9727
20-06-10 14:15:25.978 : Image:217 || RMSE:1.6885 || PSNR:43.5806 || SSIM:0.9852
20-06-10 14:15:26.049 : Image:218 || RMSE:2.8620 || PSNR:38.9974 || SSIM:0.9765
20-06-10 14:15:26.114 : Image:219 || RMSE:3.6789 || PSNR:36.8165 || SSIM:0.9790
20-06-10 14:15:26.172 : Image:220 || RMSE:4.1985 || PSNR:35.6690 || SSIM:0.9778
20-06-10 14:15:26.230 : Image:221 || RMSE:2.6028 || PSNR:39.8221 || SSIM:0.9724
20-06-10 14:15:26.286 : Image:222 || RMSE:1.7746 || PSNR:43.1488 || SSIM:0.9888
20-06-10 14:15:26.342 : Image:223 || RMSE:2.2537 || PSNR:41.0728 || SSIM:0.9814
20-06-10 14:15:26.407 : Image:224 || RMSE:2.7769 || PSNR:39.2597 || SSIM:0.9869
20-06-10 14:15:26.474 : Image:225 || RMSE:2.8546 || PSNR:39.0200 || SSIM:0.9780
20-06-10 14:15:26.534 : Image:226 || RMSE:2.6656 || PSNR:39.6149 || SSIM:0.9816
20-06-10 14:15:26.592 : Image:227 || RMSE:3.7520 || PSNR:36.6456 || SSIM:0.9739
20-06-10 14:15:26.654 : Image:228 || RMSE:4.4856 || PSNR:35.0944 || SSIM:0.9738
20-06-10 14:15:26.711 : Image:229 || RMSE:2.8825 || PSNR:38.9354 || SSIM:0.9772
20-06-10 14:15:26.770 : Image:230 || RMSE:2.3664 || PSNR:40.6490 || SSIM:0.9828
20-06-10 14:15:26.828 : Image:231 || RMSE:4.6380 || PSNR:34.8043 || SSIM:0.9688
20-06-10 14:15:26.887 : Image:232 || RMSE:2.4635 || PSNR:40.2998 || SSIM:0.9860
20-06-10 14:15:26.945 : Image:233 || RMSE:2.7896 || PSNR:39.2200 || SSIM:0.9807
20-06-10 14:15:27.001 : Image:234 || RMSE:4.9656 || PSNR:34.2114 || SSIM:0.9768
20-06-10 14:15:27.060 : Image:235 || RMSE:4.0161 || PSNR:36.0547 || SSIM:0.9786
20-06-10 14:15:27.118 : Image:236 || RMSE:1.7855 || PSNR:43.0956 || SSIM:0.9873
20-06-10 14:15:27.176 : Image:237 || RMSE:2.7074 || PSNR:39.4797 || SSIM:0.9805
20-06-10 14:15:27.235 : Image:238 || RMSE:3.1181 || PSNR:38.2529 || SSIM:0.9746
20-06-10 14:15:27.295 : Image:239 || RMSE:2.9255 || PSNR:38.8067 || SSIM:0.9772
20-06-10 14:15:27.358 : Image:240 || RMSE:2.9844 || PSNR:38.6336 || SSIM:0.9748
20-06-10 14:15:27.422 : Image:241 || RMSE:3.8597 || PSNR:36.3998 || SSIM:0.9741
20-06-10 14:15:27.488 : Image:242 || RMSE:3.3059 || PSNR:37.7449 || SSIM:0.9799
20-06-10 14:15:27.553 : Image:243 || RMSE:2.3453 || PSNR:40.7270 || SSIM:0.9854
20-06-10 14:15:27.626 : Image:244 || RMSE:2.5022 || PSNR:40.1645 || SSIM:0.9811
20-06-10 14:15:27.698 : Image:245 || RMSE:3.0656 || PSNR:38.4006 || SSIM:0.9777
20-06-10 14:15:27.772 : Image:246 || RMSE:3.1418 || PSNR:38.1873 || SSIM:0.9799
20-06-10 14:15:27.849 : Image:247 || RMSE:2.4774 || PSNR:40.2509 || SSIM:0.9797
20-06-10 14:15:27.925 : Image:248 || RMSE:2.3280 || PSNR:40.7912 || SSIM:0.9801
20-06-10 14:15:28.000 : Image:249 || RMSE:2.9630 || PSNR:38.6961 || SSIM:0.9803
20-06-10 14:15:28.075 : Image:250 || RMSE:2.2630 || PSNR:41.0372 || SSIM:0.9795
20-06-10 14:15:28.149 : Image:251 || RMSE:3.7139 || PSNR:36.7342 || SSIM:0.9776
20-06-10 14:15:28.224 : Image:252 || RMSE:2.1305 || PSNR:41.5614 || SSIM:0.9827
20-06-10 14:15:28.299 : Image:253 || RMSE:3.3869 || PSNR:37.5348 || SSIM:0.9670
20-06-10 14:15:28.374 : Image:254 || RMSE:3.1248 || PSNR:38.2342 || SSIM:0.9766
20-06-10 14:15:28.449 : Image:255 || RMSE:3.7452 || PSNR:36.6612 || SSIM:0.9781
20-06-10 14:15:28.525 : Image:256 || RMSE:3.5487 || PSNR:37.1293 || SSIM:0.9785
20-06-10 14:15:28.600 : Image:257 || RMSE:4.1825 || PSNR:35.7021 || SSIM:0.9803
20-06-10 14:15:28.675 : Image:258 || RMSE:3.7264 || PSNR:36.7050 || SSIM:0.9723
20-06-10 14:15:28.750 : Image:259 || RMSE:3.4659 || PSNR:37.3345 || SSIM:0.9741
20-06-10 14:15:28.825 : Image:260 || RMSE:2.6424 || PSNR:39.6908 || SSIM:0.9744
20-06-10 14:15:28.896 : Image:261 || RMSE:2.6220 || PSNR:39.7581 || SSIM:0.9744
20-06-10 14:15:28.954 : Image:262 || RMSE:2.3954 || PSNR:40.5433 || SSIM:0.9797
20-06-10 14:15:29.012 : Image:263 || RMSE:2.6962 || PSNR:39.5159 || SSIM:0.9788
