20-06-25 02:22:03.537 : Image:221 || RMSE:1.3874 || PSNR:45.2866 || SSIM:0.9874
20-06-25 02:22:03.625 : Image:222 || RMSE:0.9460 || PSNR:48.6127 || SSIM:0.9944
20-06-25 02:22:03.711 : Image:223 || RMSE:1.3097 || PSNR:45.7872 || SSIM:0.9903
20-06-25 02:22:03.795 : Image:224 || RMSE:1.0955 || PSNR:47.3386 || SSIM:0.9941
20-06-25 02:22:03.878 : Image:225 || RMSE:1.4578 || PSNR:44.8566 || SSIM:0.9910
20-06-25 02:22:03.963 : Image:226 || RMSE:1.4554 || PSNR:44.8713 || SSIM:0.9915
20-06-25 02:22:04.048 : Image:227 || RMSE:1.9171 || PSNR:42.4778 || SSIM:0.9892
20-06-25 02:22:04.141 : Image:228 || RMSE:2.2486 || PSNR:41.0924 || SSIM:0.9887
20-06-25 02:22:04.233 : Image:229 || RMSE:1.6850 || PSNR:43.5990 || SSIM:0.9895
20-06-25 02:22:04.317 : Image:230 || RMSE:1.4980 || PSNR:44.6204 || SSIM:0.9917
20-06-25 02:22:04.399 : Image:231 || RMSE:2.3833 || PSNR:40.5874 || SSIM:0.9870
20-06-25 02:22:04.484 : Image:232 || RMSE:1.2847 || PSNR:45.9549 || SSIM:0.9926
20-06-25 02:22:04.564 : Image:233 || RMSE:1.4614 || PSNR:44.8352 || SSIM:0.9916
20-06-25 02:22:04.656 : Image:234 || RMSE:2.3966 || PSNR:40.5389 || SSIM:0.9900
20-06-25 02:22:04.748 : Image:235 || RMSE:2.1175 || PSNR:41.6145 || SSIM:0.9909
20-06-25 02:22:04.840 : Image:236 || RMSE:0.9634 || PSNR:48.4547 || SSIM:0.9934
20-06-25 02:22:04.930 : Image:237 || RMSE:1.5050 || PSNR:44.5799 || SSIM:0.9908
20-06-25 02:22:05.014 : Image:238 || RMSE:1.6359 || PSNR:43.8558 || SSIM:0.9889
20-06-25 02:22:05.107 : Image:239 || RMSE:1.6237 || PSNR:43.9206 || SSIM:0.9902
